Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
16,5,27-06-2014,7479,861,1,0,0,0
17,5,27-06-2014,5192,732,1,0,0,0
18,5,27-06-2014,6731,823,1,0,0,0
19,5,27-06-2014,6231,628,1,0,0,0
20,5,27-06-2014,7149,839,1,0,0,0
21,5,27-06-2014,5000,479,1,0,0,0
22,5,27-06-2014,4103,516,1,0,0,0
23,5,27-06-2014,4776,463,1,0,0,0
24,5,27-06-2014,9152,791,1,0,0,0
25,5,27-06-2014,8606,1251,1,0,0,0
1,4,26-06-2014,2749,368,1,0,0,0
2,4,26-06-2014,4215,542,1,0,0,0
3,4,26-06-2014,5766,662,1,0,0,0
4,4,26-06-2014,7080,1032,1,0,0,0
5,4,26-06-2014,3115,450,1,0,0,0
6,4,26-06-2014,4103,513,1,0,0,0
7,4,26-06-2014,7129,824,1,0,0,0
8,4,26-06-2014,4779,716,1,0,0,0
9,4,26-06-2014,4515,464,1,0,0,0
10,4,26-06-2014,4633,533,1,0,0,0
11,4,26-06-2014,6375,1000,1,0,0,0
12,4,26-06-2014,5093,709,1,0,0,0
13,4,26-06-2014,3165,283,1,0,0,0
14,4,26-06-2014,4501,584,1,0,0,0
15,4,26-06-2014,5948,607,1,0,0,0
16,4,26-06-2014,6204,805,1,0,0,0
17,4,26-06-2014,4790,670,1,0,0,0
18,4,26-06-2014,5589,631,1,0,0,0
19,4,26-06-2014,5897,573,1,0,0,0
20,4,26-06-2014,8118,997,1,0,0,0
21,4,26-06-2014,3527,383,1,0,0,0
22,4,26-06-2014,3499,474,1,0,0,0
23,4,26-06-2014,3843,367,1,0,0,0
24,4,26-06-2014,7087,662,1,0,0,0
25,4,26-06-2014,8690,1330,1,0,0,0
1,3,25-06-2014,3727,440,1,0,0,0
2,3,25-06-2014,4767,613,1,0,0,0
3,3,25-06-2014,5618,705,1,0,0,0
4,3,25-06-2014,8450,1174,1,0,0,0
5,3,25-06-2014,4026,557,1,0,0,0
6,3,25-06-2014,4299,549,1,0,0,0
7,3,25-06-2014,6372,802,1,0,0,0
8,3,25-06-2014,4058,555,1,0,0,0
9,3,25-06-2014,4961,486,1,0,0,0
10,3,25-06-2014,4823,540,1,0,0,0
11,3,25-06-2014,6913,1107,1,0,0,0
12,3,25-06-2014,5858,807,1,0,0,0
13,3,25-06-2014,3123,268,1,0,0,0
14,3,25-06-2014,4776,598,1,0,0,0
15,3,25-06-2014,5223,537,1,0,0,0
16,3,25-06-2014,6970,806,1,0,0,0
17,3,25-06-2014,5026,673,1,0,0,0
18,3,25-06-2014,5654,653,1,0,0,0
19,3,25-06-2014,5390,582,1,0,0,0
20,3,25-06-2014,7212,911,1,0,0,0
21,3,25-06-2014,3719,408,1,0,0,0
22,3,25-06-2014,3987,464,1,0,0,0
23,3,25-06-2014,3932,383,1,0,0,0
24,3,25-06-2014,7418,706,1,0,0,0
25,3,25-06-2014,8441,1251,1,0,0,0
1,2,24-06-2014,3351,444,1,0,0,0
2,2,24-06-2014,3787,496,1,0,0,0
3,2,24-06-2014,5599,660,1,0,0,0
4,2,24-06-2014,7723,1102,1,0,0,0
5,2,24-06-2014,3748,452,1,0,0,0
6,2,24-06-2014,3938,579,1,0,0,0
7,2,24-06-2014,7980,967,1,0,0,0
8,2,24-06-2014,4828,602,1,0,0,0
9,2,24-06-2014,4965,494,1,0,0,0
10,2,24-06-2014,5442,589,1,0,0,0
11,2,24-06-2014,6345,982,1,0,0,0
12,2,24-06-2014,5532,794,1,0,0,0
13,2,24-06-2014,3214,292,1,0,0,0
14,2,24-06-2014,4779,582,1,0,0,0
15,2,24-06-2014,4784,568,1,0,0,0
16,2,24-06-2014,7388,888,1,0,0,0
17,2,24-06-2014,4624,708,1,0,0,0
18,2,24-06-2014,4739,603,1,0,0,0
19,2,24-06-2014,5831,566,1,0,0,0
20,2,24-06-2014,7104,854,1,0,0,0
21,2,24-06-2014,4077,410,1,0,0,0
22,2,24-06-2014,3463,453,1,0,0,0
23,2,24-06-2014,4230,389,1,0,0,0
24,2,24-06-2014,6385,663,1,0,0,0
25,2,24-06-2014,8581,1361,1,0,0,0
1,1,23-06-2014,3755,456,1,0,0,0
2,1,23-06-2014,4066,559,1,0,0,0
3,1,23-06-2014,5182,683,1,0,0,0
4,1,23-06-2014,8998,1291,1,0,0,0
5,1,23-06-2014,3964,555,1,0,0,0
6,1,23-06-2014,4689,586,1,0,0,0
7,1,23-06-2014,9151,1056,1,0,0,0
8,1,23-06-2014,4795,643,1,0,0,0
9,1,23-06-2014,6044,591,1,0,0,0
10,1,23-06-2014,5683,598,1,0,0,0
11,1,23-06-2014,6314,1038,1,0,0,0
12,1,23-06-2014,5262,780,1,0,0,0
13,1,23-06-2014,3496,320,1,0,0,0
14,1,23-06-2014,5243,641,1,0,0,0
15,1,23-06-2014,5258,639,1,0,0,0
16,1,23-06-2014,8136,993,1,0,0,0
17,1,23-06-2014,5251,751,1,0,0,0
18,1,23-06-2014,5987,697,1,0,0,0
19,1,23-06-2014,6247,658,1,0,0,0
20,1,23-06-2014,7856,946,1,0,0,0
21,1,23-06-2014,3725,431,1,0,0,0
22,1,23-06-2014,3826,465,1,0,0,0
23,1,23-06-2014,4315,419,1,0,0,0
24,1,23-06-2014,7902,771,1,0,0,0
25,1,23-06-2014,10671,1613,1,0,0,0
1,7,22-06-2014,0,0,0,0,0,0
2,7,22-06-2014,0,0,0,0,0,0
3,7,22-06-2014,0,0,0,0,0,0
4,7,22-06-2014,0,0,0,0,0,0
5,7,22-06-2014,0,0,0,0,0,0
6,7,22-06-2014,0,0,0,0,0,0
7,7,22-06-2014,0,0,0,0,0,0
8,7,22-06-2014,0,0,0,0,0,0
9,7,22-06-2014,0,0,0,0,0,0
10,7,22-06-2014,0,0,0,0,0,0
11,7,22-06-2014,0,0,0,0,0,0
12,7,22-06-2014,0,0,0,0,0,0
13,7,22-06-2014,0,0,0,0,0,0
14,7,22-06-2014,0,0,0,0,0,0
15,7,22-06-2014,0,0,0,0,0,0
16,7,22-06-2014,0,0,0,0,0,0
17,7,22-06-2014,0,0,0,0,0,0
18,7,22-06-2014,0,0,0,0,0,0
19,7,22-06-2014,0,0,0,0,0,0
20,7,22-06-2014,0,0,0,0,0,0
21,7,22-06-2014,0,0,0,0,0,0
22,7,22-06-2014,0,0,0,0,0,0
23,7,22-06-2014,0,0,0,0,0,0
24,7,22-06-2014,0,0,0,0,0,0
25,7,22-06-2014,0,0,0,0,0,0
1,6,21-06-2014,3982,496,1,0,0,0
2,6,21-06-2014,2514,324,1,0,0,0
3,6,21-06-2014,4208,469,1,0,0,0
4,6,21-06-2014,8683,1265,1,0,0,0
5,6,21-06-2014,1816,215,1,0,0,0
6,6,21-06-2014,3093,367,1,0,0,0
7,6,21-06-2014,5278,605,1,0,0,0
8,6,21-06-2014,2759,336,1,0,0,0
9,6,21-06-2014,6441,547,1,0,0,0
10,6,21-06-2014,4282,460,1,0,0,0
11,6,21-06-2014,5890,826,1,0,0,0
12,6,21-06-2014,5657,715,1,0,0,0
13,6,21-06-2014,3847,324,1,0,0,0
14,6,21-06-2014,3763,414,1,0,0,0
15,6,21-06-2014,5560,606,1,0,0,0
16,6,21-06-2014,4718,550,1,0,0,0
17,6,21-06-2014,2212,325,1,0,0,0
18,6,21-06-2014,4271,478,1,0,0,0
19,6,21-06-2014,4164,393,1,0,0,0
20,6,21-06-2014,4862,499,1,0,0,0
21,6,21-06-2014,4118,480,1,0,0,0
22,6,21-06-2014,3435,415,1,0,0,0
23,6,21-06-2014,4320,413,1,0,0,0
24,6,21-06-2014,6935,658,1,0,0,0
25,6,21-06-2014,8170,1245,1,0,0,0
1,5,20-06-2014,6362,709,1,1,0,0
2,5,20-06-2014,4572,538,1,1,0,0
3,5,20-06-2014,9752,962,1,1,0,0
4,5,20-06-2014,9503,1332,1,1,0,0
5,5,20-06-2014,4741,586,1,1,0,0
6,5,20-06-2014,5661,652,1,1,0,0
7,5,20-06-2014,9885,1134,1,1,0,0
8,5,20-06-2014,5236,601,1,1,0,0
9,5,20-06-2014,9912,812,1,1,0,0
10,5,20-06-2014,5656,605,1,1,0,0
11,5,20-06-2014,7951,1107,1,1,0,0
12,5,20-06-2014,8407,958,1,1,0,0
13,5,20-06-2014,8313,568,1,1,0,1
14,5,20-06-2014,7821,855,1,1,0,0
15,5,20-06-2014,7650,723,1,1,0,0
16,5,20-06-2014,9442,951,1,1,0,1
17,5,20-06-2014,6516,824,1,1,0,0
18,5,20-06-2014,7606,844,1,1,0,0
19,5,20-06-2014,8633,737,1,1,0,0
20,5,20-06-2014,7783,843,1,1,0,1
21,5,20-06-2014,8241,737,1,1,0,1
22,5,20-06-2014,6302,622,1,1,0,1
23,5,20-06-2014,7869,697,1,1,0,0
24,5,20-06-2014,13215,1042,1,1,0,0
25,5,20-06-2014,13579,1796,1,1,0,0
1,4,19-06-2014,0,0,0,1,a,0
2,4,19-06-2014,5451,617,1,1,0,0
3,4,19-06-2014,0,0,0,1,a,0
4,4,19-06-2014,9446,1313,1,1,0,0
5,4,19-06-2014,5307,574,1,1,a,0
6,4,19-06-2014,5173,621,1,1,a,0
7,4,19-06-2014,8992,975,1,1,0,0
8,4,19-06-2014,6638,783,1,1,0,0
9,4,19-06-2014,0,0,0,1,a,0
10,4,19-06-2014,5484,561,1,1,0,0
11,4,19-06-2014,8144,1111,1,1,0,0
12,4,19-06-2014,7762,909,1,1,0,0
13,4,19-06-2014,0,0,0,1,a,1
14,4,19-06-2014,0,0,0,1,a,0
15,4,19-06-2014,7401,689,1,1,0,0
16,4,19-06-2014,0,0,0,1,a,1
17,4,19-06-2014,7556,962,1,1,0,0
18,4,19-06-2014,6763,756,1,1,0,0
19,4,19-06-2014,0,0,0,1,a,0
20,4,19-06-2014,0,0,0,1,a,1
21,4,19-06-2014,0,0,0,1,a,1
22,4,19-06-2014,0,0,0,1,a,1
23,4,19-06-2014,0,0,0,1,a,0
24,4,19-06-2014,0,0,0,1,a,0
25,4,19-06-2014,0,0,0,1,a,0
1,3,18-06-2014,5256,567,1,1,0,0
2,3,18-06-2014,6300,775,1,1,0,0
3,3,18-06-2014,9218,879,1,1,0,0
4,3,18-06-2014,8791,1180,1,1,0,0
5,3,18-06-2014,5432,679,1,1,0,0
6,3,18-06-2014,6214,684,1,1,0,0
7,3,18-06-2014,9435,1004,1,1,0,0
8,3,18-06-2014,5944,680,1,1,0,0
9,3,18-06-2014,7765,659,1,1,0,0
10,3,18-06-2014,5833,608,1,1,0,0
11,3,18-06-2014,8603,1218,1,1,0,0
12,3,18-06-2014,8013,955,1,1,0,0
13,3,18-06-2014,6659,486,1,1,0,1
14,3,18-06-2014,6666,775,1,1,0,0
15,3,18-06-2014,7414,710,1,1,0,0
16,3,18-06-2014,9138,968,1,1,0,1
17,3,18-06-2014,7279,929,1,1,0,0
18,3,18-06-2014,6792,775,1,1,0,0
19,3,18-06-2014,7487,732,1,1,0,0
20,3,18-06-2014,8983,1049,1,1,0,1
21,3,18-06-2014,7690,717,1,1,0,1
22,3,18-06-2014,5230,549,1,1,0,1
23,3,18-06-2014,7783,619,1,1,0,0
24,3,18-06-2014,10414,968,1,1,0,0
25,3,18-06-2014,12079,1685,1,1,0,0
1,2,17-06-2014,5770,594,1,1,0,0
2,2,17-06-2014,5830,625,1,1,0,0
3,2,17-06-2014,10249,977,1,1,0,0
4,2,17-06-2014,10097,1293,1,1,0,0
5,2,17-06-2014,6171,657,1,1,0,0
6,2,17-06-2014,6429,705,1,1,0,0
7,2,17-06-2014,10319,1121,1,1,0,0
8,2,17-06-2014,6640,746,1,1,0,0
9,2,17-06-2014,8134,644,1,1,0,0
10,2,17-06-2014,6750,658,1,1,0,0
11,2,17-06-2014,8027,1164,1,1,0,0
12,2,17-06-2014,9316,1030,1,1,0,0
13,2,17-06-2014,6547,491,1,1,0,1
14,2,17-06-2014,7253,761,1,1,0,0
15,2,17-06-2014,7214,700,1,1,0,0
16,2,17-06-2014,8841,907,1,1,0,1
17,2,17-06-2014,8697,1054,1,1,0,0
18,2,17-06-2014,7076,752,1,1,0,0
19,2,17-06-2014,8756,755,1,1,0,0
20,2,17-06-2014,8746,969,1,1,0,1
21,2,17-06-2014,6751,602,1,1,0,1
22,2,17-06-2014,4510,480,1,1,0,1
23,2,17-06-2014,6993,567,1,1,0,0
24,2,17-06-2014,10524,902,1,1,0,0
25,2,17-06-2014,12942,1746,1,1,0,0
1,1,16-06-2014,4788,529,1,1,0,0
2,1,16-06-2014,7394,748,1,1,0,0
3,1,16-06-2014,10299,920,1,1,0,0
4,1,16-06-2014,11121,1425,1,1,0,0
5,1,16-06-2014,8065,738,1,1,0,0
6,1,16-06-2014,7068,804,1,1,0,0
7,1,16-06-2014,11289,1158,1,1,0,0
8,1,16-06-2014,7949,807,1,1,0,0
9,1,16-06-2014,8999,685,1,1,0,0
10,1,16-06-2014,6816,677,1,1,0,0
11,1,16-06-2014,8992,1237,1,1,0,0
12,1,16-06-2014,10956,1093,1,1,0,0
13,1,16-06-2014,6869,496,1,1,0,1
14,1,16-06-2014,8350,851,1,1,0,0
15,1,16-06-2014,8827,777,1,1,0,0
16,1,16-06-2014,10157,1057,1,1,0,1
17,1,16-06-2014,10950,1113,1,1,0,0
18,1,16-06-2014,9875,979,1,1,0,0
19,1,16-06-2014,9987,850,1,1,0,0
20,1,16-06-2014,9044,983,1,1,0,1
21,1,16-06-2014,8391,710,1,1,0,1
22,1,16-06-2014,6022,595,1,1,0,1
23,1,16-06-2014,9123,690,1,1,0,0
24,1,16-06-2014,12748,1027,1,1,0,0
25,1,16-06-2014,13068,1751,1,1,0,0
1,7,15-06-2014,0,0,0,0,0,0
2,7,15-06-2014,0,0,0,0,0,0
3,7,15-06-2014,0,0,0,0,0,0
4,7,15-06-2014,0,0,0,0,0,0
5,7,15-06-2014,0,0,0,0,0,0
6,7,15-06-2014,0,0,0,0,0,0
7,7,15-06-2014,0,0,0,0,0,0
8,7,15-06-2014,0,0,0,0,0,0
9,7,15-06-2014,0,0,0,0,0,0
10,7,15-06-2014,0,0,0,0,0,0
11,7,15-06-2014,0,0,0,0,0,0
12,7,15-06-2014,0,0,0,0,0,0
13,7,15-06-2014,0,0,0,0,0,0
14,7,15-06-2014,0,0,0,0,0,0
15,7,15-06-2014,0,0,0,0,0,0
16,7,15-06-2014,0,0,0,0,0,0
17,7,15-06-2014,0,0,0,0,0,0
18,7,15-06-2014,0,0,0,0,0,0
19,7,15-06-2014,0,0,0,0,0,0
20,7,15-06-2014,0,0,0,0,0,0
21,7,15-06-2014,0,0,0,0,0,0
22,7,15-06-2014,0,0,0,0,0,0
23,7,15-06-2014,0,0,0,0,0,0
24,7,15-06-2014,0,0,0,0,0,0
25,7,15-06-2014,0,0,0,0,0,0
1,6,14-06-2014,4757,562,1,0,0,0
2,6,14-06-2014,2897,337,1,0,0,0
3,6,14-06-2014,4517,475,1,0,0,0
4,6,14-06-2014,11209,1539,1,0,0,0
5,6,14-06-2014,1991,237,1,0,0,0
6,6,14-06-2014,3171,346,1,0,0,0
7,6,14-06-2014,7753,962,1,0,0,0
8,6,14-06-2014,2576,346,1,0,0,0
9,6,14-06-2014,6392,587,1,0,0,0
10,6,14-06-2014,5188,537,1,0,0,0
11,6,14-06-2014,6093,893,1,0,0,0
12,6,14-06-2014,5945,801,1,0,0,0
13,6,14-06-2014,4542,367,1,0,0,0
14,6,14-06-2014,3202,419,1,0,0,0
15,6,14-06-2014,5720,633,1,0,0,0
16,6,14-06-2014,5194,525,1,0,0,0
17,6,14-06-2014,2676,374,1,0,0,0
18,6,14-06-2014,4665,507,1,0,0,0
19,6,14-06-2014,4350,411,1,0,0,0
20,6,14-06-2014,5347,542,1,0,0,0
21,6,14-06-2014,4320,514,1,0,0,0
22,6,14-06-2014,3069,334,1,0,0,0
23,6,14-06-2014,4910,459,1,0,0,0
24,6,14-06-2014,7572,704,1,0,0,0
25,6,14-06-2014,9222,1323,1,0,0,0
1,5,13-06-2014,3901,498,1,0,0,0
2,5,13-06-2014,4568,544,1,0,0,0
3,5,13-06-2014,6343,727,1,0,0,0
4,5,13-06-2014,8077,1144,1,0,0,0
5,5,13-06-2014,4176,558,1,0,0,0
6,5,13-06-2014,5461,642,1,0,0,0
7,5,13-06-2014,9202,1099,1,0,0,0
8,5,13-06-2014,4417,551,1,0,0,0
9,5,13-06-2014,6052,566,1,0,0,0
10,5,13-06-2014,5047,568,1,0,0,0
11,5,13-06-2014,6433,996,1,0,0,0
12,5,13-06-2014,5791,815,1,0,0,0
13,5,13-06-2014,3760,303,1,0,0,1
14,5,13-06-2014,5548,677,1,0,0,0
15,5,13-06-2014,5571,657,1,0,0,0
16,5,13-06-2014,6516,741,1,0,0,1
17,5,13-06-2014,5699,807,1,0,0,0
18,5,13-06-2014,6429,804,1,0,0,0
19,5,13-06-2014,6469,665,1,0,0,0
20,5,13-06-2014,6590,796,1,0,0,1
21,5,13-06-2014,4425,452,1,0,0,1
22,5,13-06-2014,3903,485,1,0,0,1
23,5,13-06-2014,5043,488,1,0,0,0
24,5,13-06-2014,8190,763,1,0,0,0
25,5,13-06-2014,9709,1427,1,0,0,0
1,4,12-06-2014,3702,489,1,0,0,0
2,4,12-06-2014,5187,632,1,0,0,0
3,4,12-06-2014,6889,782,1,0,0,0
4,4,12-06-2014,8637,1184,1,0,0,0
5,4,12-06-2014,4585,577,1,0,0,0
6,4,12-06-2014,4546,619,1,0,0,0
7,4,12-06-2014,8160,961,1,0,0,0
8,4,12-06-2014,5671,752,1,0,0,0
9,4,12-06-2014,5728,561,1,0,0,0
10,4,12-06-2014,5746,593,1,0,0,0
11,4,12-06-2014,7638,1180,1,0,0,0
12,4,12-06-2014,6615,849,1,0,0,0
13,4,12-06-2014,3593,318,1,0,0,1
14,4,12-06-2014,5387,646,1,0,0,0
15,4,12-06-2014,6188,657,1,0,0,0
16,4,12-06-2014,6945,820,1,0,0,1
17,4,12-06-2014,5732,802,1,0,0,0
18,4,12-06-2014,6098,732,1,0,0,0
19,4,12-06-2014,5918,624,1,0,0,0
20,4,12-06-2014,8745,1028,1,0,0,1
21,4,12-06-2014,3486,394,1,0,0,1
22,4,12-06-2014,3671,447,1,0,0,1
23,4,12-06-2014,4248,421,1,0,0,0
24,4,12-06-2014,8541,773,1,0,0,0
25,4,12-06-2014,10346,1541,1,0,0,0
1,3,11-06-2014,4207,535,1,0,0,0
2,3,11-06-2014,4976,670,1,0,0,0
3,3,11-06-2014,5947,684,1,0,0,0
4,3,11-06-2014,8163,1139,1,0,0,0
5,3,11-06-2014,3857,560,1,0,0,0
6,3,11-06-2014,4961,594,1,0,0,0
7,3,11-06-2014,8592,982,1,0,0,0
8,3,11-06-2014,4787,610,1,0,0,0
9,3,11-06-2014,6042,554,1,0,0,0
10,3,11-06-2014,5163,575,1,0,0,0
11,3,11-06-2014,8031,1182,1,0,0,0
12,3,11-06-2014,6395,866,1,0,0,0
13,3,11-06-2014,3415,306,1,0,0,1
14,3,11-06-2014,5081,654,1,0,0,0
15,3,11-06-2014,5951,648,1,0,0,0
16,3,11-06-2014,7274,855,1,0,0,1
17,3,11-06-2014,5154,731,1,0,0,0
18,3,11-06-2014,6427,681,1,0,0,0
19,3,11-06-2014,5724,584,1,0,0,0
20,3,11-06-2014,7652,925,1,0,0,1
21,3,11-06-2014,3857,393,1,0,0,1
22,3,11-06-2014,3704,410,1,0,0,1
23,3,11-06-2014,4726,436,1,0,0,0
24,3,11-06-2014,7064,720,1,0,0,0
25,3,11-06-2014,9891,1455,1,0,0,0
1,2,10-06-2014,4607,560,1,0,0,0
2,2,10-06-2014,4403,526,1,0,0,0
3,2,10-06-2014,5831,731,1,0,0,1
4,2,10-06-2014,10239,1386,1,0,0,0
5,2,10-06-2014,4196,570,1,0,0,0
6,2,10-06-2014,5179,651,1,0,0,0
7,2,10-06-2014,10432,1194,1,0,0,0
8,2,10-06-2014,5891,741,1,0,0,0
9,2,10-06-2014,6937,634,1,0,0,1
10,2,10-06-2014,5762,612,1,0,0,1
11,2,10-06-2014,7761,1213,1,0,0,0
12,2,10-06-2014,6604,907,1,0,0,0
13,2,10-06-2014,3589,296,1,0,0,1
14,2,10-06-2014,5824,698,1,0,0,1
15,2,10-06-2014,6525,718,1,0,0,0
16,2,10-06-2014,7559,894,1,0,0,1
17,2,10-06-2014,5480,793,1,0,0,0
18,2,10-06-2014,6171,730,1,0,0,0
19,2,10-06-2014,6445,645,1,0,0,1
20,2,10-06-2014,8986,999,1,0,0,1
21,2,10-06-2014,4338,401,1,0,0,1
22,2,10-06-2014,4527,471,1,0,0,1
23,2,10-06-2014,5112,438,1,0,0,0
24,2,10-06-2014,7585,710,1,0,0,1
25,2,10-06-2014,11493,1666,1,0,0,1
1,1,09-06-2014,0,0,0,0,a,0
2,1,09-06-2014,0,0,0,0,a,0
3,1,09-06-2014,0,0,0,0,a,0
4,1,09-06-2014,0,0,0,0,a,0
5,1,09-06-2014,0,0,0,0,a,0
6,1,09-06-2014,0,0,0,0,a,0
7,1,09-06-2014,0,0,0,0,a,0
8,1,09-06-2014,0,0,0,0,a,0
9,1,09-06-2014,0,0,0,0,a,0
10,1,09-06-2014,0,0,0,0,a,0
11,1,09-06-2014,0,0,0,0,a,0
12,1,09-06-2014,0,0,0,0,a,0
13,1,09-06-2014,0,0,0,0,a,0
14,1,09-06-2014,0,0,0,0,a,0
15,1,09-06-2014,0,0,0,0,a,0
16,1,09-06-2014,0,0,0,0,a,0
17,1,09-06-2014,0,0,0,0,a,0
18,1,09-06-2014,0,0,0,0,a,0
19,1,09-06-2014,0,0,0,0,a,0
20,1,09-06-2014,0,0,0,0,a,0
21,1,09-06-2014,0,0,0,0,a,0
22,1,09-06-2014,0,0,0,0,a,0
23,1,09-06-2014,0,0,0,0,a,0
24,1,09-06-2014,0,0,0,0,a,0
25,1,09-06-2014,0,0,0,0,a,0
1,7,08-06-2014,0,0,0,0,0,0
2,7,08-06-2014,0,0,0,0,0,0
3,7,08-06-2014,0,0,0,0,0,0
4,7,08-06-2014,0,0,0,0,0,0
5,7,08-06-2014,0,0,0,0,0,0
6,7,08-06-2014,0,0,0,0,0,0
7,7,08-06-2014,0,0,0,0,0,0
8,7,08-06-2014,0,0,0,0,0,0
9,7,08-06-2014,0,0,0,0,0,0
10,7,08-06-2014,0,0,0,0,0,0
11,7,08-06-2014,0,0,0,0,0,0
12,7,08-06-2014,0,0,0,0,0,0
13,7,08-06-2014,0,0,0,0,0,0
14,7,08-06-2014,0,0,0,0,0,0
15,7,08-06-2014,0,0,0,0,0,0
16,7,08-06-2014,0,0,0,0,0,0
17,7,08-06-2014,0,0,0,0,0,0
18,7,08-06-2014,0,0,0,0,0,0
19,7,08-06-2014,0,0,0,0,0,0
20,7,08-06-2014,0,0,0,0,0,0
21,7,08-06-2014,0,0,0,0,0,0
22,7,08-06-2014,0,0,0,0,0,0
23,7,08-06-2014,0,0,0,0,0,0
24,7,08-06-2014,0,0,0,0,0,0
25,7,08-06-2014,0,0,0,0,0,0
1,6,07-06-2014,4923,555,1,0,0,0
2,6,07-06-2014,2893,384,1,0,0,0
3,6,07-06-2014,4903,571,1,0,0,0
4,6,07-06-2014,10164,1472,1,0,0,0
5,6,07-06-2014,2461,262,1,0,0,0
6,6,07-06-2014,2355,301,1,0,0,0
7,6,07-06-2014,6822,777,1,0,0,0
8,6,07-06-2014,2878,391,1,0,0,0
9,6,07-06-2014,6677,633,1,0,0,0
10,6,07-06-2014,5189,543,1,0,0,0
11,6,07-06-2014,5480,869,1,0,0,0
12,6,07-06-2014,6030,968,1,0,0,0
13,6,07-06-2014,4408,357,1,0,0,0
14,6,07-06-2014,4034,461,1,0,0,0
15,6,07-06-2014,5760,628,1,0,0,0
16,6,07-06-2014,5542,599,1,0,0,0
17,6,07-06-2014,3064,433,1,0,0,0
18,6,07-06-2014,4420,536,1,0,0,0
19,6,07-06-2014,4708,432,1,0,0,0
20,6,07-06-2014,6138,576,1,0,0,0
21,6,07-06-2014,4951,536,1,0,0,0
22,6,07-06-2014,3795,427,1,0,0,0
23,6,07-06-2014,4370,437,1,0,0,0
24,6,07-06-2014,6875,646,1,0,0,0
25,6,07-06-2014,9017,1377,1,0,0,0
1,5,06-06-2014,4957,575,1,1,0,0
2,5,06-06-2014,5064,602,1,1,0,0
3,5,06-06-2014,8015,818,1,1,0,0
4,5,06-06-2014,10705,1365,1,1,0,0
5,5,06-06-2014,5884,641,1,1,0,0
6,5,06-06-2014,6658,716,1,1,0,0
7,5,06-06-2014,11061,1136,1,1,0,0
8,5,06-06-2014,5789,687,1,1,0,0
9,5,06-06-2014,7976,679,1,1,0,0
10,5,06-06-2014,6907,714,1,1,0,0
11,5,06-06-2014,8649,1203,1,1,0,0
12,5,06-06-2014,7309,974,1,1,0,0
13,5,06-06-2014,7027,512,1,1,0,0
14,5,06-06-2014,6660,735,1,1,0,0
15,5,06-06-2014,8476,797,1,1,0,0
16,5,06-06-2014,9883,1067,1,1,0,0
17,5,06-06-2014,6699,854,1,1,0,0
18,5,06-06-2014,7579,877,1,1,0,0
19,5,06-06-2014,7084,677,1,1,0,0
20,5,06-06-2014,8497,893,1,1,0,0
21,5,06-06-2014,6801,598,1,1,0,0
22,5,06-06-2014,5868,648,1,1,0,0
23,5,06-06-2014,5799,515,1,1,0,0
24,5,06-06-2014,10188,888,1,1,0,0
25,5,06-06-2014,11044,1575,1,1,0,0
1,4,05-06-2014,5278,585,1,1,0,0
2,4,05-06-2014,5957,657,1,1,0,0
3,4,05-06-2014,8018,817,1,1,0,0
4,4,05-06-2014,10774,1331,1,1,0,0
5,4,05-06-2014,5247,608,1,1,0,0
6,4,05-06-2014,5409,646,1,1,0,0
7,4,05-06-2014,9786,957,1,1,0,0
8,4,05-06-2014,6476,758,1,1,0,0
9,4,05-06-2014,7192,579,1,1,0,0
10,4,05-06-2014,6711,662,1,1,0,0
11,4,05-06-2014,8078,1064,1,1,0,0
12,4,05-06-2014,7994,880,1,1,0,0
13,4,05-06-2014,5582,439,1,1,0,0
14,4,05-06-2014,6151,658,1,1,0,0
15,4,05-06-2014,7580,705,1,1,0,0
16,4,05-06-2014,9389,995,1,1,0,0
17,4,05-06-2014,6982,933,1,1,0,0
18,4,05-06-2014,7664,796,1,1,0,0
19,4,05-06-2014,8106,726,1,1,0,0
20,4,05-06-2014,10021,1113,1,1,0,0
21,4,05-06-2014,6133,565,1,1,0,0
22,4,05-06-2014,5419,598,1,1,0,0
23,4,05-06-2014,6271,530,1,1,0,0
24,4,05-06-2014,9977,811,1,1,0,0
25,4,05-06-2014,12066,1708,1,1,0,0
1,3,04-06-2014,5229,570,1,1,0,0
2,3,04-06-2014,7006,877,1,1,0,0
3,3,04-06-2014,7768,812,1,1,0,0
4,3,04-06-2014,10584,1345,1,1,0,0
5,3,04-06-2014,6056,733,1,1,0,0
6,3,04-06-2014,5885,657,1,1,0,0
7,3,04-06-2014,8848,966,1,1,0,0
8,3,04-06-2014,7052,752,1,1,0,0
9,3,04-06-2014,7814,632,1,1,0,0
10,3,04-06-2014,6406,614,1,1,0,0
11,3,04-06-2014,9281,1284,1,1,0,0
12,3,04-06-2014,9235,1046,1,1,0,0
13,3,04-06-2014,5621,387,1,1,0,0
14,3,04-06-2014,6998,719,1,1,0,0
15,3,04-06-2014,7080,666,1,1,0,0
16,3,04-06-2014,9560,973,1,1,0,0
17,3,04-06-2014,7497,915,1,1,0,0
18,3,04-06-2014,7178,775,1,1,0,0
19,3,04-06-2014,7385,682,1,1,0,0
20,3,04-06-2014,8896,948,1,1,0,0
21,3,04-06-2014,5779,531,1,1,0,0
22,3,04-06-2014,5508,555,1,1,0,0
23,3,04-06-2014,6407,506,1,1,0,0
